经销商代码,经销商名称,区域,区域经理,服务总收入,零件总收入,工时总收入,其他收入合计,普通维修产值小计,普通维修工时产值,普通维修材料产值,事故维修产值小计,事故维修工时产值,事故维修材料产值,首保产值小计,首保工时产值,首保材料产值,保养产值小计,保养工时产值,保养材料产值,索赔类型产值小计,索赔类型工时产值,索赔类型材料产值,精品销售产值,备件销售产值,延保产值小计,延保工时产值,延保材料产值,其它产值小计,其他工时产值,其他材料产值,索赔结算产值,索赔结算工时产值,索赔结算材料产值,客户自费产值,客户自费工时产值,客户自费材料产值,厂家付费产值,厂家付费工时产值,厂家付费材料产值,经销商付费产值,经销商付费工时产值,经销商付费材料产值,保险公司付费产值,保险公司付费工时产值,保险公司付费材料产值,保养套餐产值小计,保养套餐工时产值,保养套餐材料产值,机修产值小计,机修工时产值,机修材料产值,钣金产值小计,钣金工时产值,钣金材料产值,喷漆产值小计,喷漆工时产值,喷漆材料产值,其他产值小计,其他工时产值.1,其他材料产值.1,CX-5产值小计,CX-5工时产值,CX-5材料产值,Axela产值小计,Axela工时产值,Axela材料产值,星骋产值小计,星骋工时产值,星骋材料产值,马自达3经典款产值小计,马自达3经典款工时产值,马自达3经典款材料产值,马自达2产值小计,马自达2工时产值,马自达2材料产值,维修工单数,维修项目数,普通维修台次,事故车台次,首保台次,保养台次,索赔台次,备件销售台次,精品销售台次,延保索赔台次,其它台次,保养套餐台次,索赔结算台次,客户自费台次,厂家付费台次,经销商付费台次,保险公司付费台次,机修台次,钣金台次,喷漆台次,其他台次,CX-5台次,Axela台次,星骋台次,马自达3经典款台次,马自达2台次,零件总成本,总毛利,零件总毛利,零件毛利率,普通维修毛利,事故维修毛利,首保毛利,保养毛利,索赔毛利,备件销售毛利,精品销售毛利,延保毛利,其它毛利,自费毛利,索赔结算毛利,厂家付费毛利,经销商付费毛利,保险公司付费毛利,CX-5毛利,Axela毛利,星骋毛利,马自达3经典款毛利,马自达2毛利,管理内客户数,流失客户数,久未回厂客户数,出保客户数,累计销售用户数,销售用户数,忠诚用户数,AA类客户数,BB类客户数,CC类客户数,DD类客户数,EE类客户数,FF类客户数,保养套餐销售数量,延保套餐销售数量,本月出库成本,本月入库,月末库存,月初库存,本月库存品种数,本月出库金额,服务顾问数量,售后人员数量,人均产值,保险信息录入数,新保数,续保数,本店投保数,预约成功数,预约实现数,定期保养提醒数,定期保养提醒率,定期保养提醒成功数,定期保养提醒成功率,售后回访电话数,3日回访率,满意的客户数量,3日回访满意率
M18247,北京东南得利卡汽车贸易有限公司,北区,祁玮,39368.63,28880.71,10487.92,0.0,8827.09,3940.0,4887.09,11000.36,1434.0,9566.36,1336.42,343.52,992.9,18032.91,4680.0,13352.91,171.85,90.4,81.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1508.27,433.92,1074.35,37860.36,10054.0,27806.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10330.65,2040.0,8290.65,22309.7,9053.92,13255.78,11000.36,1434.0,9566.36,0.0,0.0,0.0,0.0,0.0,0.0,6409.77,1880.0,4529.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,56.0,20.0,1.0,3.0,31.0,1.0,0.0,0.0,0.0,0.0,19.0,4.0,52.0,0.0,0.0,0.0,39.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,20016.584,19352.046,8864.126,0.3069,3577.2174,6853.6663,863.3775,8651.4944,70.8284,0.0,0.0,0.0,0.0,19082.3781,934.2059,0.0,0.0,0.0,3205.8833,0.0,0.0,0.0,0.0,1116.0,246.0,227.0,447.0,891.0,695.0,850.0,101.0,105.0,519.0,35.0,139.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,43.0,915.5495,20.0,1.0,0.0,0.0,0.0,0.0,91.0,0.0,3.0,0.033,109.0,0.0,0.0,0.0
M18365,中山市中达汽车销售服务有限公司,南区,宋扬,168538.43,109425.97,59112.46,0.0,79641.08,22350.8,57290.28,13431.97,9096.0,4335.97,4492.97,1229.44,3263.53,35484.41,10927.2,24557.21,35025.38,15509.02,19516.36,462.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39518.35,16738.46,22779.89,115588.11,33278.0,82310.11,0.0,0.0,0.0,0.0,0.0,0.0,13431.97,9096.0,4335.97,16371.82,5380.0,10991.82,91712.2,31490.46,60221.74,57088.64,18624.0,38464.64,17496.08,8998.0,8498.08,0.0,0.0,0.0,23300.72,3600.88,19699.84,5962.64,4550.0,1412.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,197.0,51.0,4.0,11.0,60.0,70.0,0.0,1.0,0.0,0.0,29.0,81.0,112.0,0.0,0.0,4.0,160.0,11.0,5.0,0.0,17.0,7.0,0.0,0.0,0.0,79629.7273,88908.7027,29796.2427,0.2723,41409.8957,3028.1797,2837.777,15065.3116,16970.8033,0.0,317.76,0.0,0.0,56792.9673,19808.5803,0.0,0.0,3028.1797,14383.2453,649.1746,0.0,0.0,0.0,11619.0,8557.0,971.0,10497.0,10103.0,3059.0,2855.0,431.0,449.0,1823.0,269.0,826.0,7699.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,32.0,5266.8259,68.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,16.0,0.0667,612.0,0.0,0.0,0.0
M18966,宝鸡福瑞腾汽车销售服务有限公司,西区,李兴坤,29946.6,26947.08,2999.52,0.0,2688.17,389.0,2299.17,17660.2,1347.0,16313.2,0.0,0.0,0.0,3451.54,920.0,2531.54,6146.69,343.52,5803.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6146.69,343.52,5803.17,6139.71,1309.0,4830.71,0.0,0.0,0.0,0.0,0.0,0.0,17660.2,1347.0,16313.2,1195.16,330.0,865.16,7022.36,1544.04,5478.32,22404.63,1455.48,20949.15,0.0,0.0,0.0,0.0,0.0,0.0,20690.07,2116.0,18574.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.56,126.56,0.0,19.0,19.0,8.0,2.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0,13.0,0.0,0.0,2.0,12.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,21558.2941,8388.3059,5388.7859,0.2,1729.2967,13095.7056,0.0,1687.0395,5046.2523,0.0,0.0,0.0,0.0,3416.3362,5046.2523,0.0,0.0,13095.7056,14570.6191,0.0,0.0,0.0,0.0,1140.0,973.0,65.0,1050.0,13.0,0.0,123.0,1.0,18.0,30.0,0.0,0.0,1078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,3743.325,11.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0
M18270,山东惠骋汽车贸易有限公司,中区,李伟,174974.0,117346.24,57627.76,0.0,30799.54,8751.0,22048.54,9578.17,1300.0,8278.17,4431.33,1762.8,2668.53,129270.0,44919.0,84351.0,894.96,894.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5326.29,2657.76,2668.53,161972.75,54970.0,107002.75,0.0,0.0,0.0,0.0,0.0,0.0,7674.96,0.0,7674.96,33851.64,11538.0,22313.64,140620.62,48506.2,92114.42,17138.48,6695.0,10443.48,4947.67,2426.56,2521.11,0.0,0.0,0.0,51341.95,15264.48,36077.47,28308.44,10592.0,17716.44,0.0,0.0,0.0,0.0,0.0,0.0,2618.14,1555.36,1062.78,204.0,236.0,48.0,4.0,10.0,167.0,7.0,0.0,0.0,0.0,0.0,58.0,17.0,216.0,0.0,0.0,3.0,186.0,23.0,7.0,0.0,56.0,29.0,0.0,0.0,8.0,82821.8301,92152.1699,34524.4099,0.2942,16354.7092,5609.32,2320.407,58537.3939,0.0,0.0,0.0,0.0,0.0,75281.8627,2320.407,0.0,0.0,5219.5604,25791.7274,12880.5392,0.0,0.0,688.834,18456.0,13656.0,1564.0,17108.0,1764.0,1428.0,4625.0,530.0,868.0,3067.0,272.0,909.0,12683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,90.0,1944.1556,121.0,0.0,0.0,0.0,0.0,0.0,535.0,0.0,38.0,0.071,514.0,0.0,0.0,0.0
M18245,常德汇智汽车销售服务有限公司,南区,李志杰,125142.54,86553.58,38573.36,15.6,40598.35,12298.5,28299.85,2824.8,1600.0,1224.8,5516.54,1554.88,3961.66,72775.4,21678.1,51097.3,3411.85,1441.88,1969.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8928.39,2996.76,5931.63,116198.55,35576.6,80621.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53113.26,16020.0,37093.26,109874.9,31364.04,78510.86,9010.95,7137.0,1873.95,678.08,72.32,605.76,0.0,0.0,0.0,55174.39,16488.78,38685.61,7521.08,1980.0,5541.08,293.44,96.0,197.44,1080.56,640.0,440.56,379.68,379.68,0.0,189.0,260.0,84.0,1.0,14.0,149.0,12.0,0.0,0.0,0.0,0.0,97.0,26.0,234.0,0.0,0.0,0.0,220.0,5.0,1.0,0.0,109.0,19.0,1.0,1.0,3.0,61909.4675,63233.0725,24644.1125,0.2847,20369.3203,788.2465,3057.2729,35981.6043,1713.0235,0.0,0.0,0.0,0.0,57139.1711,4770.2964,0.0,0.0,0.0,28735.3006,3806.8625,124.2793,309.281,0.0,12110.0,8782.0,1152.0,10543.0,3473.0,3041.0,2822.0,444.0,439.0,2185.0,320.0,1095.0,7467.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,38.0,3293.2247,120.0,0.0,0.0,0.0,0.0,0.0,358.0,0.0,7.0,0.0196,505.0,0.002,1.0,1.0
M18892,辽宁驰敖中联汽车销售服务有限公司,北区,鲁金泽,430768.84,292067.03,138701.81,0.0,73166.49,15267.51,57898.98,215432.92,74319.0,141113.92,10297.84,2748.16,7549.68,130615.14,45318.5,85296.64,1256.44,1048.64,207.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11554.28,3796.8,7757.48,419214.55,134905.01,284309.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84667.0,36148.0,48519.0,189708.15,64755.81,124952.34,205882.55,73946.0,131936.55,0.0,0.0,0.0,0.0,0.0,0.0,105017.52,42366.56,62650.96,71903.66,27214.12,44689.54,487.62,80.0,407.62,0.0,0.0,0.0,506.24,506.24,0.0,400.0,522.0,181.0,76.0,24.0,230.0,11.0,0.0,0.0,0.0,0.0,117.0,35.0,487.0,0.0,0.0,0.0,333.0,74.0,0.0,0.0,146.0,51.0,2.0,0.0,4.0,221981.6991,208787.1409,70085.3309,0.24,49187.3188,108405.5045,6564.8445,57643.3443,180.687,0.0,0.0,0.0,0.0,215236.1676,6745.5315,0.0,0.0,0.0,48723.119,35815.1601,289.1463,0.0,0.0,23778.0,16915.0,2208.0,21397.0,2864.0,2172.0,5858.0,1196.0,860.0,4394.0,576.0,1742.0,14863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,32.0,13461.5263,99.0,0.0,0.0,0.0,0.0,0.0,525.0,0.0,43.0,0.0819,965.0,0.0,0.0,0.0
A17995,哈尔滨龙洋汽车销售有限公司,北区,邵传海,753321.8,497515.29,255806.51,0.0,55442.12,13718.0,41724.12,260242.84,100951.01,159291.83,5675.97,1717.6,3958.37,122493.16,38341.0,84152.16,44116.49,3595.21,40521.28,0.0,0.0,0.0,0.0,0.0,265351.24,97483.69,167867.55,49792.46,5312.81,44479.65,655056.73,226307.27,428749.46,1780.74,690.0,1090.74,0.0,0.0,0.0,46691.89,23496.43,23195.46,86223.93,30420.0,55803.93,215683.06,58240.92,157442.14,526356.61,197565.59,328791.02,0.0,0.0,0.0,0.0,0.0,0.0,356951.0,116140.95,240810.05,39434.12,19111.89,20322.23,1117.44,920.0,197.44,0.0,0.0,0.0,379.68,379.68,0.0,341.0,499.0,124.0,59.0,14.0,194.0,42.0,0.0,0.0,0.0,66.0,133.0,56.0,424.0,3.0,0.0,16.0,305.0,153.0,0.0,0.0,217.0,38.0,2.0,0.0,3.0,368843.5458,384478.2542,128671.7442,0.2586,27653.9896,120947.0004,3441.9975,53351.9462,35358.1972,0.0,0.0,0.0,128090.4149,311510.3996,38800.1947,783.789,0.0,17749.1625,179686.6283,14664.7469,124.2793,0.0,0.0,14433.0,9164.0,1614.0,11486.0,13179.0,5071.0,4328.0,750.0,595.0,3288.0,331.0,988.0,7978.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,66.0,11413.9667,225.0,5.0,41.0,0.0,0.0,0.0,39.0,0.0,4.0,0.1026,673.0,0.0,0.0,0.0
A13558,绵阳星鸿达汽车销售服务有限公司,西区,陈莉,186783.25,133724.07,53059.18,0.0,15394.03,5955.7,9438.33,11748.0,3053.4,8694.6,3398.08,994.4,2403.68,66322.42,17697.01,48625.41,35690.93,1622.68,34068.25,0.0,0.0,0.0,0.0,0.0,54229.79,23735.99,30493.8,39089.01,2617.08,36471.93,147694.24,50442.1,97252.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43897.82,12980.0,30917.82,163820.31,49065.78,114754.53,16804.1,3993.4,12810.7,0.0,0.0,0.0,0.0,0.0,0.0,48535.53,19026.63,29508.9,19009.07,6448.93,12560.14,639.0,300.0,339.0,595.2,200.01,395.19,126.56,126.56,0.0,181.0,304.0,41.0,3.0,10.0,130.0,16.0,0.0,0.0,0.0,104.0,79.0,26.0,278.0,0.0,0.0,0.0,277.0,5.0,0.0,0.0,93.0,36.0,1.0,2.0,1.0,101796.822,84986.428,31927.248,0.2388,6234.8203,5947.6533,2090.104,34257.3272,32234.4381,0.0,0.0,0.0,21032.4791,67472.2799,34324.5421,0.0,0.0,0.0,21380.518,8862.6098,237.3,262.7043,0.0,13609.0,9588.0,1384.0,11977.0,10459.0,3415.0,3731.0,578.0,539.0,2534.0,276.0,1082.0,8448.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,28.0,6670.8304,162.0,1.0,14.0,0.0,0.0,0.0,381.0,0.0,35.0,0.0919,783.0,0.0013,0.0,0.0
M18276,辽宁福达汽车销售服务有限公司,北区,鲁金泽,256512.11,196397.97,60114.14,0.0,11267.26,2947.5,8319.76,140604.66,30289.5,110315.16,9333.93,3583.46,5750.47,73490.23,21285.9,52204.33,21816.03,2007.78,19808.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31149.96,5591.24,25558.72,113276.64,25758.9,87517.74,0.0,0.0,0.0,0.0,0.0,0.0,112085.51,28764.0,83321.51,29607.74,8503.2,21104.54,134881.33,31111.08,103770.25,118277.13,29003.06,89274.07,0.0,0.0,0.0,0.0,0.0,0.0,45421.11,11837.85,33583.26,1413.25,713.25,700.0,0.0,0.0,0.0,0.0,0.0,0.0,379.68,379.68,0.0,204.0,207.0,14.0,34.0,21.0,110.0,28.0,0.0,0.0,0.0,0.0,46.0,49.0,133.0,0.0,0.0,25.0,175.0,27.0,0.0,0.0,44.0,2.0,0.0,0.0,3.0,126633.3438,129878.7662,69764.6262,0.3552,5632.2376,76589.0414,3434.6087,23630.5888,17346.8673,0.0,0.0,0.0,0.0,48046.0028,20781.476,0.0,0.0,57805.865,20215.7132,589.9956,0.0,0.0,0.0,17249.0,12959.0,1330.0,14558.0,16941.0,4295.0,3506.0,548.0,461.0,2685.0,274.0,1063.0,11882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,25.0,10260.4844,11.0,0.0,0.0,0.0,0.0,0.0,428.0,0.5047,24.0,0.0561,533.0,0.7617,402.0,0.9901
A14861,银川瑞鼎汽车销售服务有限公司,西区,蔡永生,71199.7,52563.21,18636.49,0.0,2485.63,500.05,1985.58,10610.75,5461.0,5149.75,2182.38,596.64,1585.74,43224.97,11220.0,32004.97,12695.97,858.8,11837.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14878.35,1455.44,13422.91,45710.6,11720.05,33990.55,0.0,0.0,0.0,0.0,0.0,0.0,10610.75,5461.0,5149.75,16887.83,5400.0,11487.83,53404.73,13175.49,40229.24,10610.75,5461.0,5149.75,0.0,0.0,0.0,0.0,0.0,0.0,33232.07,8601.61,24630.46,2980.19,513.68,2466.51,0.0,0.0,0.0,1410.0,1410.0,0.0,0.0,0.0,0.0,87.0,108.0,22.0,6.0,6.0,69.0,5.0,0.0,0.0,0.0,0.0,28.0,11.0,91.0,0.0,0.0,6.0,72.0,6.0,0.0,0.0,50.0,4.0,0.0,1.0,0.0,37453.7381,33745.9619,15109.4719,0.2875,1508.3474,3839.0733,1378.8888,20311.9248,10415.5038,0.0,0.0,0.0,0.0,21820.2722,11794.3926,0.0,0.0,3839.0733,17135.7941,2027.916,0.0,0.0,0.0,15640.0,13520.0,881.0,14930.0,8720.0,2480.0,1841.0,200.0,387.0,1400.0,326.0,880.0,12395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,45.0,1582.2156,73.0,1.0,0.0,0.0,0.0,0.0,136.0,0.0,7.0,0.0515,195.0,0.0,0.0,0.0
M18353,厦门吉顺丰汽车贸易有限公司,南区,陈建民,274841.54,213708.18,47635.36,13498.0,37248.95,11576.0,25672.95,129642.13,3750.0,125892.13,7024.85,1952.64,5072.21,75765.54,28047.0,47718.54,11662.07,2309.72,9352.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18686.92,4262.36,14424.56,242103.04,43183.0,198920.04,553.58,190.0,363.58,0.0,0.0,0.0,0.0,0.0,0.0,31082.08,10570.0,20512.08,123210.39,43885.36,79325.03,59945.46,3450.0,56495.46,13116.6,300.0,12816.6,0.0,0.0,0.0,54596.55,11828.92,42767.63,16938.37,4791.0,12147.37,0.0,0.0,0.0,0.0,0.0,0.0,379.68,379.68,0.0,201.0,278.0,99.0,32.0,17.0,108.0,22.0,0.0,0.0,0.0,0.0,53.0,39.0,238.0,1.0,0.0,0.0,170.0,16.0,2.0,0.0,48.0,12.0,0.0,0.0,3.0,153287.4158,121554.1242,60420.7642,0.2827,19690.681,88041.6139,4410.511,33012.0902,8132.5197,0.0,0.0,0.0,0.0,140483.1221,12543.0307,261.263,0.0,0.0,30973.2696,9019.0794,0.0,0.0,0.0,21206.0,17188.0,1643.0,19545.0,10378.0,2801.0,2894.0,458.0,549.0,2148.0,230.0,1065.0,16592.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,19631.5386,60.0,0.0,0.0,0.0,0.0,0.0,277.0,0.0,16.0,0.0578,516.0,0.0,0.0,0.0
